link,title,property_id,postcode-L1,postcode-L2,price-monthly,bed,bath,max-tenants,list-date,let-agreed,Furnishing,EPC Rating
https://www.openrent.co.uk/property-to-rent/farnham/4-bed-end-terrace-the-chantrys-gu9/1601624,"4 Bed End Terrace, The Chantrys, GU9",1601624,GU9,207AL,"2,250.00",4,2,4,20230117,,Furnished,C
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-west-hill-sw18/1601630,"1 Bed Flat, West Hill, SW18",1601630,SW18,201RB,"2,100.00",1,1,2,20230117,,Furnished,D
https://www.openrent.co.uk/property-to-rent/ongar/4-bed-terraced-house-great-stony-park-cm5/1601634,"4 Bed Terraced House, Great Stony Park, CM5",1601634,CM5,200TH,"2,450.00",4,2,6,20230117,,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/liverpool/2-bed-flat-linnet-lane-l17/1601636,"2 Bed Flat, Linnet Lane, L17",1601636,L17,203BG,870.00,2,1,2,20230117,,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/swansea/4-bed-terraced-house-st-helens-avenue-sa1/1601637,"4 Bed Terraced House, St. Helens Avenue, SA1",1601637,SA1,204NN,"1,740.00",4,1,4,20230117,,Furnished,D
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-rick-roberts-way-e15/1601640,"1 Bed Flat, Rick Roberts Way, E15",1601640,E15,202FP,"1,711.67",1,1,2,20230119,20230219,Furnished,E
https://www.openrent.co.uk/property-to-rent/barsnley/1-bed-flat-barsnley-s70/1601643,"1 Bed Flat, Barsnley, S70",1601643,S70,206EQ,525.00,1,1,1,20230117,,Furnished,B
https://www.openrent.co.uk/property-to-rent/borehamwood/1-bed-flat-hemini-court-wd6/1601644,"1 Bed Flat, Hemini Court, WD6",1601644,WD6,202GA,"1,350.00",1,1,2,20230117,20230206,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/addlestone/3-bed-semi-detached-house-fieldhurst-close-kt15/1601647,"3 Bed Semi-Detached House, Fieldhurst Close, KT15",1601647,KT15,201NN,"1,750.00",3,1,4,20230117,20230227,At tenant choice,D
https://www.openrent.co.uk/property-to-rent/london/studio-flat-rosendale-road-se21/1601648,"Studio Flat, Rosendale Road, SE21",1601648,SE21,208HE,"1,100.00",1,1,1,20230117,,Furnished,D
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-cologne-road-sw11/1601650,"1 Bed Flat, Cologne Road, SW11",1601650,SW11,202AJ,"1,450.00",1,1,2,20230117,20230219,Furnished,C
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-eastcote-ln-harrow-uk-ha2/1601653,"Room in a Shared House, Eastcote Ln Harrow Uk, HA2",1601653,HA2,208RR,500.00,1,1,1,20230117,20230203,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/horsforth-leeds/1-bed-end-terrace-woodville-street-ls18/1601655,"1 Bed End Terrace, Woodville Street, LS18",1601655,LS18,205DB,750.00,1,1,2,20230117,20230131,Furnished,E
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-viaduct-gardens-sw11/1601658,"1 Bed Flat, Viaduct Gardens, SW11",1601658,SW11,207AY,"3,990.00",1,1,2,20230117,,Furnished,B
https://www.openrent.co.uk/property-to-rent/staines-upon-thames/2-bed-flat-kempton-house-tw18/1601660,"2 Bed Flat, Kempton House, TW18",1601660,TW18,204EQ,"2,000.00",2,2,3,20230117,20230203,Furnished,B
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-collins-building-2-nw2/1601663,"2 Bed Flat, Collins Building 2, NW2",1601663,NW2,206GQ,"1,850.00",2,2,3,20230117,20230126,Furnished,B
https://www.openrent.co.uk/property-to-rent/dunfermline/2-bed-flat-campbell-street-ky12/1601666,"2 Bed Flat, Campbell Street, KY12",1601666,KY12,200QL,650.00,2,1,2,20230118,20230124,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/southampton/2-bed-flat-regents-park-so16/1601668,"2 Bed Flat, Regents Park, SO16",1601668,SO16,204LJ,"1,000.00",2,1,4,20230117,20230119,Furnished,D
https://www.openrent.co.uk/property-to-rent/coventry/1-bed-maisonette-dane-road-cv2/1601669,"1 Bed Maisonette, Dane Road, CV2",1601669,CV2,204JR,"1,195.00",1,1,2,20230118,,Furnished,Holiday Let: Less than 4 months usage per year
https://www.openrent.co.uk/property-to-rent/leeds/1-bed-flat-the-junxion-ls5/1601670,"1 Bed Flat, The Junxion, LS5",1601670,LS5,203HR,800.00,1,1,2,20230117,20230124,Furnished,C
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-portland-road-se25/1601671,"1 Bed Flat, Portland Road, SE25",1601671,SE25,204SL,"1,400.00",1,1,2,20230117,20230125,Furnished,B
https://www.openrent.co.uk/property-to-rent/colchester/3-bed-terraced-house-greenstead-road-co1/1601673,"3 Bed Terraced House, Greenstead Road, CO1",1601673,CO1,202SZ,875.00,3,1,1,20230117,20230206,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/liverpool/1-bed-maisonette-wainwright-close-l7/1601674,"1 Bed Maisonette, Wainwright Close, L7",1601674,L7,206QB,675.00,1,1,2,20230224,,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-flat-chesworth-court-e1/1601675,"Room in a Shared Flat, Chesworth Court, E1",1601675,E1,203FB,"1,050.00",2,2,1,20230117,20230214,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/gun-hill-coventry/2-bed-end-terrace-george-street-cv7/1601677,"2 Bed End Terrace, George Street, CV7",1601677,CV7,208GP,695.00,2,1,3,20230117,20230203,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/birmingham/2-bed-flat-old-snow-hill-b4/1601678,"2 Bed Flat, Old Snow Hill, B4",1601678,B4,206HW,"1,250.00",2,2,4,20230117,,At tenant choice,C
https://www.openrent.co.uk/property-to-rent/bournemouth/2-bed-flat-manor-road-bh1/1601679,"2 Bed Flat, Manor Road, BH1",1601679,BH1,203BN,"1,440.00",2,2,4,20230117,20230224,Furnished,C
https://www.openrent.co.uk/property-to-rent/brighton/room-in-a-shared-flat-upper-gloucester-road-bn1/1601680,"Room in a Shared Flat, Upper Gloucester Road, BN1",1601680,BN1,203LQ,550.00,2,1,1,20230117,20230124,Unfurnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-viaduct-gardens-sw11/1601682,"2 Bed Flat, Viaduct Gardens, SW11",1601682,SW11,207AY,"4,800.00",2,2,4,20230117,,Furnished,A
https://www.openrent.co.uk/property-to-rent/salford/2-bed-flat-imperial-point-m50/1601687,"2 Bed Flat, Imperial Point, M50",1601687,M50,203RA,"1,375.00",2,2,2,20230117,20230209,Furnished,B
https://www.openrent.co.uk/property-to-rent/leigh/1-bed-flat-church-street-wn7/1601691,"1 Bed Flat, Church Street, WN7",1601691,WN7,201QH,525.00,1,1,2,20230117,20230220,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/bournemouth/1-bed-flat-holdenhurst-road-bh8/1601694,"1 Bed Flat, Holdenhurst Road, BH8",1601694,BH8,209AQ,850.00,1,1,2,20230117,20230223,Furnished,C
https://www.openrent.co.uk/property-to-rent/oxford/room-in-a-shared-house-iffley-road-ox4/1601702,"Room in a Shared House, Iffley Road, OX4",1601702,OX4,201EH,510.00,4,1,4,20230117,20230204,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/telford/1-bed-flat-brookside-tf3/1601704,"1 Bed Flat, Brookside, TF3",1601704,TF3,201NQ,499.00,1,1,2,20230117,20230128,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/brighton/4-bed-semi-detached-house-nyetimber-hill-bn2/1601705,"4 Bed Semi-Detached House, Nyetimber Hill, BN2",1601705,BN2,204TL,"2,424.00",4,1,4,20230117,20230130,Furnished,D
https://www.openrent.co.uk/property-to-rent/nottingham/3-bed-terraced-house-park-lane-ng6/1601707,"3 Bed Terraced House, Park Lane, NG6",1601707,NG6,200EU,620.00,3,1,6,20230117,20230123,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/nottingham/2-bed-flat-sherwood-rise-ng7/1601708,"2 Bed Flat, Sherwood Rise, NG7",1601708,NG7,206JL,"1,000.00",2,2,2,20230117,,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/bath/room-in-a-shared-house-bath-ba2/1601709,"Room in a Shared House, Bath, BA2",1601709,BA2,201PP,750.00,6,2,12,20230218,20230221,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/biddulph/3-bed-semi-detached-house-moorfield-avenue-st8/1601711,"3 Bed Semi-Detached House, Moorfield Avenue, ST8",1601711,ST8,206HT,895.00,3,1,2,20230220,20230222,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/wroxeter-shrewsbury/6-bed-detached-house-eyton-on-severn-sy5/1601716,"6 Bed Detached House, Eyton On Severn, SY5",1601716,SY5,206PW,"2,000.00",6,2,5,20230119,20230221,Unfurnished,E
https://www.openrent.co.uk/property-to-rent/salford/3-bed-terraced-house-gerald-road-m6/1601719,"3 Bed Terraced House, Gerald Road, M6",1601719,M6,206DH,498.00,3,1,3,20230117,20230210,Furnished,D
https://www.openrent.co.uk/property-to-rent/oxford/2-bed-flat-circus-street-ox4/1601721,"2 Bed Flat, Circus Street, OX4",1601721,OX4,201JR,"1,250.00",2,1,3,20230117,20230120,Unfurnished,A
https://www.openrent.co.uk/property-to-rent/leeds/2-bed-flat-oakdene-vale-ls17/1601722,"2 Bed Flat, Oakdene Vale, LS17",1601722,LS17,208XT,875.00,2,1,2,20230117,20230131,Furnished,D
https://www.openrent.co.uk/property-to-rent/lancaster/2-bed-flat-rectory-gardens-la2/1601725,"2 Bed Flat, Rectory Gardens, LA2",1601725,LA2,200ED,550.00,2,1,1,20230117,20230127,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/bradwell-great-yarmouth/2-bed-semi-detached-house-el-alamein-way-nr31/1601727,"2 Bed Semi-Detached House, El Alamein Way, NR31",1601727,NR31,208SX,845.00,2,1,3,20230117,20230127,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/northwood/1-bed-flat-iveagh-close-ha6/1601728,"1 Bed Flat, Iveagh Close, HA6",1601728,HA6,202TE,"1,295.00",1,1,2,20230117,20230224,Furnished,D
https://www.openrent.co.uk/property-to-rent/pentre-deeside/room-in-a-shared-house-pentre-house-ch5/1601731,"Room in a Shared House, Pentre House, CH5",1601731,CH5,202DT,476.67,1,1,1,20230117,20230202,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/ripon/3-bed-terraced-house-vyner-street-hg4/1601733,"3 Bed Terraced House, Vyner Street, HG4",1601733,HG4,201QJ,850.00,3,1,5,20230117,20230118,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/southend-on-sea/2-bed-flat-high-street-ss1/1601735,"2 Bed Flat, High Street, SS1",1601735,SS1,201JE,"3,500.00",2,1,4,20230117,,Furnished,Holiday Let: Less than 4 months usage per year
https://www.openrent.co.uk/property-to-rent/cowdenbeath/3-bed-semi-detached-house-maxwell-crescent-ky4/1601737,"3 Bed Semi-Detached House, Maxwell Crescent, KY4",1601737,KY4,209RA,850.00,3,1,2,20230124,20230202,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/leeds/3-bed-flat-spring-road-ls6/1601739,"3 Bed Flat, Spring Road, LS6",1601739,LS6,201AD,"1,820.00",3,1,3,20230207,,Furnished,C
https://www.openrent.co.uk/property-to-rent/bath/6-bed-terraced-house-innox-road-ba2/1601742,"6 Bed Terraced House, Innox Road, BA2",1601742,BA2,201EG,"3,900.00",6,2,6,20230117,,Furnished,E
https://www.openrent.co.uk/property-to-rent/leeds/1-bed-flat-headingley-lane-ls6/1601747,"1 Bed Flat, Headingley Lane, LS6",1601747,LS6,201AA,800.00,1,1,1,20230117,20230127,Furnished,D
https://www.openrent.co.uk/property-to-rent/south-croydon/room-in-a-shared-house-upper-selsdon-road-cr2/1601748,"Room in a Shared House, Upper Selsdon Road, CR2",1601748,CR2,200DP,775.00,6,5,6,20230117,20230203,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/stone-cross-pevensey/3-bed-semi-detached-house-the-crossways-bn24/1601750,"3 Bed Semi-Detached House, The Crossways, BN24",1601750,BN24,205EJ,"1,250.00",3,1,5,20230117,,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-studley-road-e7/1601751,"Room in a Shared House, Studley Road, E7",1601751,E7,209LX,845.00,5,2,1,20230126,20230224,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/dunstable/1-bed-flat-russett-way-lu5/1601752,"1 Bed Flat, Russett Way, LU5",1601752,LU5,204GD,850.00,1,1,2,20230117,20230123,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/reading/1-bed-flat-kings-rd-rg1/1601754,"1 Bed Flat, King's Rd, RG1",1601754,RG1,203BJ,999.00,1,1,2,20230117,20230126,Furnished,B
https://www.openrent.co.uk/property-to-rent/harrow/4-bed-terraced-house-rosebery-avenue-ha2/1601755,"4 Bed Terraced House, Rosebery Avenue, HA2",1601755,HA2,209AR,"2,300.00",4,3,6,20230220,20230228,Furnished,E
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-jack-clow-road-e15/1601758,"1 Bed Flat, Jack Clow Road, E15",1601758,E15,203AR,"1,500.00",1,1,2,20230117,,Furnished,D
https://www.openrent.co.uk/property-to-rent/northampton/7-bed-terraced-house-purser-road-nn1/1601760,"7 Bed Terraced House, Purser Road, NN1",1601760,NN1,204PQ,"3,817.67",7,4,7,20230117,20230224,Furnished,C
https://www.openrent.co.uk/property-to-rent/cardiff/1-bed-flat-pontcanna-cf11/1601761,"1 Bed Flat, Pontcanna, CF11",1601761,CF11,209QG,900.00,1,1,3,20230117,20230203,Furnished,D
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-jack-clow-road-e15/1601762,"2 Bed Flat, Jack Clow Road, E15",1601762,E15,203AR,"1,850.00",2,1,3,20230117,,Furnished,E
https://www.openrent.co.uk/property-to-rent/shoreditch/room-in-a-shared-flat-boundary-street-e2/1601763,"Room in a Shared Flat, Boundary Street, E2",1601763,E2,207HA,850.00,4,1,4,20230117,20230122,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/pontefract/3-bed-flat-larks-hill-wf8/1601764,"3 Bed Flat, Larks Hill, WF8",1601764,WF8,204LR,595.00,3,1,3,20230117,20230123,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-keybridge-tower-sw8/1601768,"2 Bed Flat, Keybridge Tower, SW8",1601768,SW8,201BG,"4,000.00",2,2,3,20230119,20230212,Furnished,B
https://www.openrent.co.uk/property-to-rent/northolt/2-bed-maisonette-carr-road-ub5/1601769,"2 Bed Maisonette, Carr Road, UB5",1601769,UB5,204RJ,"1,400.00",2,1,3,20230117,20230203,Unfurnished,E
https://www.openrent.co.uk/property-to-rent/shere-guildford/room-in-a-shared-house-upper-street-gu5/1601771,"Room in a Shared House, Upper Street, GU5",1601771,GU5,209JE,700.00,3,3,3,20230117,20230127,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/basingstoke/2-bed-flat-sinclair-drive-rg21/1601775,"2 Bed Flat, Sinclair Drive, RG21",1601775,RG21,206AE,"1,300.00",2,2,3,20230117,20230122,Furnished,B
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-studley-road-e7/1601776,"Room in a Shared House, Studley Road, E7",1601776,E7,209LX,800.00,5,2,1,20230126,20230212,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/clapham-old-town/2-bed-flat-wingate-square-sw4/1601781,"2 Bed Flat, Wingate Square, SW4",1601781,SW4,200AN,"2,361.67",2,1,2,20230117,20230124,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/croydon/3-bed-semi-detached-house-crowley-crescent-cr0/1601786,"3 Bed Semi-Detached House, Crowley Crescent, CR0",1601786,CR0,204EB,"1,850.00",3,1,5,20230117,20230128,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/newcastle/room-in-a-shared-flat-high-street-st5/1601787,"Room in a Shared Flat, High Street, ST5",1601787,ST5,201QZ,600.00,1,1,1,20230214,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/boston/3-bed-terraced-house-windsor-bank-pe21/1601788,"3 Bed Terraced House, Windsor Bank, PE21",1601788,PE21,200HS,795.00,3,2,5,20230118,20230221,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-city-tower-e14/1601789,"1 Bed Flat, City Tower, E14",1601789,E14,209LS,"2,150.00",1,1,2,20230117,20230207,Furnished,C
https://www.openrent.co.uk/property-to-rent/swansea/room-in-a-shared-house-walter-road-room-1-ensuite-sa1/1601792,"Room in a Shared House, Walter Road-Room 1 Ensuite, SA1",1601792,SA1,205QQ,600.00,7,6,1,20230117,20230203,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/dover/1-bed-flat-folkestone-road-ct17/1601794,"1 Bed Flat, Folkestone Road, CT17",1601794,CT17,209SP,550.00,1,1,2,20230117,20230120,Furnished,D
https://www.openrent.co.uk/property-to-rent/bath/6-bed-terraced-house-hawthorn-grove-ba2/1601799,"6 Bed Terraced House, Hawthorn Grove, BA2",1601799,BA2,205QF,"3,900.00",6,3,6,20230117,20230228,Furnished,C
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-sunnyhill-road-sw16/1601801,"1 Bed Flat, Sunnyhill Road, SW16",1601801,SW16,202UH,"1,200.00",1,1,2,20230117,20230125,Furnished,C
https://www.openrent.co.uk/property-to-rent/clarendon-salisbury/1-bed-flat-marshmead-close-sp5/1601802,"1 Bed Flat, Marshmead Close, SP5",1601802,SP5,203DD,795.00,1,1,2,20230117,20230121,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/wellingborough/3-bed-semi-detached-house-unity-close-nn29/1601803,"3 Bed Semi-Detached House, Unity Close, NN29",1601803,NN29,207SU,"1,100.00",3,1,5,20230117,20230118,Unfurnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/yeovil/2-bed-semi-detached-house-shelley-close-ba21/1601805,"2 Bed Semi-Detached House, Shelley Close, BA21",1601805,BA21,203TX,825.00,2,1,2,20230117,20230118,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/coventry/4-bed-end-terrace-templars-fields-cv4/1601808,"4 Bed End Terrace, Templars Fields, CV4",1601808,CV4,208FR,"1,600.00",4,1,4,20230117,20230118,Furnished,D
https://www.openrent.co.uk/property-to-rent/leeds/2-bed-flat-the-junxion-ls5/1601809,"2 Bed Flat, The Junxion, LS5",1601809,LS5,203HR,"1,000.00",2,1,2,20230117,20230228,Furnished,D
https://www.openrent.co.uk/property-to-rent/south-croydon/room-in-a-shared-house-beechwood-road-cr2/1601810,"Room in a Shared House, Beechwood Road, CR2",1601810,CR2,200AA,"1,000.00",4,2,1,20230117,,At tenant choice,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/thornton-bradford/1-bed-terraced-house-high-street-bd13/1601812,"1 Bed Terraced House, High Street, BD13",1601812,BD13,203ES,515.00,1,1,2,20230117,20230131,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/brighton/2-bed-flat-norfolk-square-bn1/1601814,"2 Bed Flat, Norfolk Square, BN1",1601814,BN1,202PB,"1,300.00",2,1,2,20230117,20230122,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/london/4-bed-semi-detached-house-astonville-street-sw18/1601816,"4 Bed Semi-Detached House, Astonville Street, SW18",1601816,SW18,205AG,"3,250.00",4,2,5,20230117,20230217,Unfurnished,E
https://www.openrent.co.uk/property-to-rent/hampton/4-bed-flat-broad-lane-tw12/1601818,"4 Bed Flat, Broad Lane, TW12",1601818,TW12,203BW,"1,800.00",4,2,6,20230117,20230130,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/nottingham/1-bed-flat-loxley-court-city-centre-ng1/1601819,"1 Bed Flat, Loxley Court (City Centre), NG1",1601819,NG1,206FE,690.00,1,1,2,20230117,20230131,Furnished,C
https://www.openrent.co.uk/property-to-rent/bingham-nottingham/2-bed-semi-detached-house-chapelfield-grove-ng13/1601820,"2 Bed Semi-Detached House, Chapelfield Grove, NG13",1601820,NG13,208HL,"1,100.00",2,1,4,20230117,20230122,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/london/studio-flat-ridgeway-avenue-en4/1601821,"Studio Flat, Ridgeway Avenue, EN4",1601821,EN4,208TL,"1,100.00",1,1,1,20230127,20230220,Furnished,Standalone Building less than 50 square metres being rented
https://www.openrent.co.uk/property-to-rent/manchester/1-bed-flat-woodfield-road-m8/1601823,"1 Bed Flat, Woodfield Road, M8",1601823,M8,205SD,595.00,1,1,2,20230117,20230126,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/henley-on-thames/3-bed-semi-detached-house-farm-road-rg9/1601827,"3 Bed Semi-Detached House, Farm Road, RG9",1601827,RG9,201EJ,"1,625.00",3,1,5,20230118,20230124,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/largoward-leven/2-bed-bungalow-station-house-ky9/1601829,"2 Bed Bungalow, Station House, KY9",1601829,KY9,201HS,850.00,2,1,4,20230117,20230121,At tenant choice,E
https://www.openrent.co.uk/property-to-rent/london/studio-flat-kensington-gardens-square-w2/1601830,"Studio Flat, Kensington Gardens Square, W2",1601830,W2,204BQ,"1,625.00",1,1,2,20230118,20230126,Furnished,C
https://www.openrent.co.uk/property-to-rent/wednesbury/room-in-a-shared-house-addison-road-ws10/1601831,"Room in a Shared House, Addison Road, WS10",1601831,WS10,200LW,433.33,1,1,1,20230203,20230222,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/rustington-littlehampton/3-bed-terraced-house-the-darlingtons-bn16/1601832,"3 Bed Terraced House, The Darlingtons, BN16",1601832,BN16,203SY,"1,525.00",3,2,5,20230117,20230119,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-flat-hyde-park-mansions-nw1/1601833,"Room in a Shared Flat, Hyde Park Mansions, NW1",1601833,NW1,205BA,"1,350.00",5,3,2,20230117,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/gateshead/3-bed-end-terrace-millbrook-ne10/1601834,"3 Bed End Terrace, Millbrook, NE10",1601834,NE10,209XF,795.00,3,2,4,20230123,20230128,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/loughborough/4-bed-end-terrace-new-ashby-road-le11/1601839,"4 Bed End Terrace, New Ashby Road, LE11",1601839,LE11,204ET,"1,733.33",4,2,4,20230117,,Furnished,C
https://www.openrent.co.uk/property-to-rent/milton-keynes/3-bed-flat-pearl-house-mk9/1601841,"3 Bed Flat, Pearl House, MK9",1601841,MK9,202FP,"2,095.00",3,2,6,20230117,20230203,Furnished,B
https://www.openrent.co.uk/property-to-rent/clayton-bradford/2-bed-terraced-house-aberdeen-terrace-bd14/1601847,"2 Bed Terraced House, Aberdeen Terrace, BD14",1601847,BD14,206LS,695.00,2,1,4,20230123,20230206,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/coventry/room-in-a-shared-house-room-5-cv1/1601848,"Room in a Shared House, Room 5, CV1",1601848,CV1,205NT,640.00,1,1,1,20230130,20230216,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/southampton/3-bed-terraced-house-priory-close-so17/1601852,"3 Bed Terraced House, Priory Close, SO17",1601852,SO17,202FR,"1,450.00",3,1,5,20230117,,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/bournemouth/studio-flat-hinton-road-bh1/1601853,"Studio Flat, Hinton Road, BH1",1601853,BH1,202EN,949.00,1,1,2,20230117,20230214,Furnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/newport/1-bed-flat-charles-street-np20/1601854,"1 Bed Flat, Charles Street, NP20",1601854,NP20,201JU,600.00,1,1,2,20230117,20230119,Furnished,C
https://www.openrent.co.uk/property-to-rent/edinburgh/2-bed-flat-bowhill-terrace-eh3/1601857,"2 Bed Flat, Bowhill Terrace, EH3",1601857,EH3,205QY,"1,300.00",2,1,2,20230203,20230213,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/ayr/3-bed-semi-detached-house-dalmilling-crescent-ka8/1601859,"3 Bed Semi-Detached House, Dalmilling Crescent, KA8",1601859,KA8,200QJ,950.00,3,1,5,20230213,,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/london/3-bed-flat-marys-court-nw1/1601861,"3 Bed Flat, Marys Court, NW1",1601861,NW1,206EW,"3,900.00",3,2,2,20230117,20230212,Furnished,C
https://www.openrent.co.uk/property-to-rent/ashton-under-lyne/2-bed-terraced-house-smallshaw-lane-ol6/1601863,"2 Bed Terraced House, Smallshaw Lane, OL6",1601863,OL6,208PX,725.00,2,1,2,20230117,20230128,Unfurnished,E
https://www.openrent.co.uk/property-to-rent/manchester/3-bed-semi-detached-house-st-austells-drive-m25/1601866,"3 Bed Semi-Detached House, St. Austells Drive, M25",1601866,M25,201LU,"1,299.00",3,2,5,20230119,,Furnished,C
https://www.openrent.co.uk/property-to-rent/sutton/room-in-a-shared-house-gauntlett-road-sm1/1601871,"Room in a Shared House, Gauntlett Road, SM1",1601871,SM1,204RY,800.00,1,1,1,20230117,20230216,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601874,"Room in a Shared House, Fairview Close, E17",1601874,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/coventry/room-in-a-shared-house-room-2-cv2/1601876,"Room in a Shared House, Room 2, CV2",1601876,CV2,204FL,620.00,1,1,1,20230117,20230130,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601879,"Room in a Shared House, Fairview Close, E17",1601879,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/weston-super-mare/2-bed-flat-whitney-crescent-bs24/1601880,"2 Bed Flat, Whitney Crescent, BS24",1601880,BS24,208ES,950.00,2,1,3,20230122,20230122,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601881,"Room in a Shared House, Fairview Close, E17",1601881,E17,205HJ,476.67,1,2,1,20230117,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/egham/1-bed-semi-detached-house-pond-road-tw20/1601882,"1 Bed Semi-Detached House, Pond Road, TW20",1601882,TW20,208BG,"1,125.00",1,1,2,20230117,20230124,Furnished,D
https://www.openrent.co.uk/property-to-rent/stithians-truro/2-bed-flat-east-road-tr3/1601883,"2 Bed Flat, East Road, TR3",1601883,TR3,207BD,825.00,2,1,2,20230117,20230228,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-walthamstow-e17/1601884,"Room in a Shared House, Walthamstow, E17",1601884,E17,205HJ,476.67,1,2,1,20230117,20230207,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-walthamstow-e17/1601887,"Room in a Shared House, Walthamstow, E17",1601887,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-walthamstow-e17/1601888,"Room in a Shared House, Walthamstow, E17",1601888,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/studio-flat-rope-street-se16/1601890,"Studio Flat, Rope Street, SE16",1601890,SE16,207TE,"1,575.00",1,1,1,20230121,20230223,Furnished,C
